Record Length,9000,,Source,CH1,CH2
Sample Interval,CH1:0.0000002000000 CH2:0.0000002000000,,Second,Volt,Volt
,,,-0.00086800006,10.80000,-7.60000
,,,-0.00086780000,10.80000,-7.40000
,,,-0.00086760000,10.80000,-7.40000
,,,-0.00086740000,10.80000,-7.40000
,,,-0.00086720000,10.80000,-7.60000
,,,-0.00086700000,10.80000,-7.60000
,,,-0.00086680000,10.80000,-7.60000
,,,-0.00086660000,10.80000,-7.60000
,,,-0.00086640000,10.80000,-7.60000
,,,-0.00086620000,10.80000,-7.60000
,,,-0.00086600000,10.80000,-7.60000
,,,-0.00086580000,10.80000,-7.40000
,,,-0.00086560000,10.80000,-7.40000
,,,-0.00086540000,10.80000,-7.60000
,,,-0.00086520000,10.80000,-7.60000
,,,-0.00086500000,10.80000,-7.60000
,,,-0.00086480000,10.80000,-7.60000
,,,-0.00086460000,10.80000,-7.40000
,,,-0.00086440000,10.80000,-7.40000
,,,-0.00086420000,10.80000,-7.60000
,,,-0.00086400000,10.80000,-7.60000
,,,-0.00086380000,10.80000,-7.60000
,,,-0.00086360000,10.80000,-7.60000
,,,-0.00086340000,10.80000,-7.60000
,,,-0.00086320000,10.80000,-7.60000
,,,-0.00086300000,10.80000,-7.60000
,,,-0.00086280000,10.80000,-7.40000
,,,-0.00086260000,10.80000,-7.60000
,,,-0.00086240000,10.80000,-7.40000
,,,-0.00086220000,10.80000,-7.60000
,,,-0.00086200000,10.80000,-7.40000
,,,-0.00086180000,10.80000,-7.60000
,,,-0.00086160000,10.80000,-7.60000
,,,-0.00086140000,10.80000,-7.40000
,,,-0.00086120006,10.80000,-7.60000
,,,-0.00086100006,10.80000,-7.40000
,,,-0.00086080006,10.80000,-7.60000
,,,-0.00086060006,10.80000,-7.60000
,,,-0.00086040006,10.80000,-7.60000
,,,-0.00086020000,10.80000,-7.60000
,,,-0.00086000000,10.80000,-7.60000
,,,-0.00085980000,11.00000,-7.60000
,,,-0.00085960000,11.00000,-7.60000
,,,-0.00085940000,10.80000,-7.60000
,,,-0.00085920000,11.00000,-7.60000
,,,-0.00085900000,11.00000,-7.60000
,,,-0.00085880000,11.00000,-7.40000
,,,-0.00085860000,10.80000,-7.40000
,,,-0.00085840000,10.80000,-7.40000
,,,-0.00085820000,10.80000,-7.60000
,,,-0.00085800000,11.00000,-7.60000
,,,-0.00085780000,11.00000,-7.60000
,,,-0.00085760000,10.80000,-7.60000
,,,-0.00085740000,11.00000,-7.60000
,,,-0.00085720000,11.00000,-7.60000
,,,-0.00085700000,11.00000,-7.60000
,,,-0.00085680000,10.80000,-7.60000
,,,-0.00085660000,11.00000,-7.60000
,,,-0.00085640000,11.00000,-7.60000
,,,-0.00085620000,10.80000,-7.40000
,,,-0.00085600000,11.00000,-7.60000
,,,-0.00085580000,10.80000,-7.60000
,,,-0.00085560000,10.80000,-7.60000
,,,-0.00085540000,10.80000,-7.60000
,,,-0.00085520000,11.00000,-7.60000
,,,-0.00085500000,10.80000,-7.60000
,,,-0.00085480000,11.00000,-7.60000
,,,-0.00085460000,11.00000,-7.60000
,,,-0.00085440000,10.80000,-7.60000
,,,-0.00085420000,11.00000,-7.60000
,,,-0.00085400000,11.00000,-7.60000
,,,-0.00085380000,10.80000,-7.60000
,,,-0.00085360006,11.00000,-7.60000
,,,-0.00085340006,10.80000,-7.60000
,,,-0.00085320006,11.00000,-7.60000
,,,-0.00085300006,11.00000,-7.60000
,,,-0.00085280006,10.80000,-7.60000
,,,-0.00085260000,10.80000,-7.60000
,,,-0.00085240000,11.00000,-7.60000
,,,-0.00085220000,11.00000,-7.60000
,,,-0.00085200000,10.80000,-7.60000
,,,-0.00085180000,11.00000,-7.60000
,,,-0.00085160000,11.00000,-7.60000
,,,-0.00085140000,11.00000,-7.60000
,,,-0.00085120000,11.00000,-7.60000
,,,-0.00085100000,11.00000,-7.60000
,,,-0.00085080000,11.00000,-7.60000
,,,-0.00085060000,11.00000,-7.60000
,,,-0.00085040000,11.00000,-7.60000
,,,-0.00085020000,11.00000,-7.60000
,,,-0.00085000000,11.00000,-7.60000
,,,-0.00084980000,11.00000,-7.60000
,,,-0.00084960000,11.00000,-7.60000
,,,-0.00084940000,11.00000,-7.60000
,,,-0.00084920000,11.00000,-7.60000
,,,-0.00084900000,10.80000,-7.60000
,,,-0.00084880000,11.00000,-7.60000
,,,-0.00084860000,11.20000,-7.60000
,,,-0.00084840000,11.00000,-7.60000
,,,-0.00084820000,11.00000,-7.60000
,,,-0.00084800000,11.00000,-7.60000
,,,-0.00084780000,10.80000,-7.60000
,,,-0.00084760000,11.00000,-7.60000
,,,-0.00084740000,11.00000,-7.60000
,,,-0.00084720000,11.00000,-7.60000
,,,-0.00084700000,11.00000,-7.60000
,,,-0.00084680000,10.80000,-7.60000
,,,-0.00084660000,11.00000,-7.60000
,,,-0.00084640000,11.00000,-7.60000
,,,-0.00084620000,11.00000,-7.60000
,,,-0.00084600000,11.00000,-7.60000
,,,-0.00084580006,10.80000,-7.60000
,,,-0.00084560006,10.80000,-7.60000
,,,-0.00084540006,11.00000,-7.60000
,,,-0.00084520006,11.00000,-7.60000
,,,-0.00084500006,11.00000,-7.60000
,,,-0.00084480000,11.00000,-7.60000
,,,-0.00084460000,11.00000,-7.60000
,,,-0.00084440000,11.00000,-7.60000
,,,-0.00084420000,10.80000,-7.60000
,,,-0.00084400000,11.00000,-7.60000
,,,-0.00084380000,11.00000,-7.60000
,,,-0.00084360000,11.00000,-7.60000
,,,-0.00084340000,11.00000,-7.60000
,,,-0.00084320000,11.00000,-7.60000
,,,-0.00084300000,11.00000,-7.60000
,,,-0.00084280000,11.00000,-7.60000
,,,-0.00084260000,11.00000,-7.60000
,,,-0.00084240000,10.80000,-7.60000
,,,-0.00084220000,10.80000,-7.60000
,,,-0.00084200000,11.00000,-7.60000
,,,-0.00084180000,11.00000,-7.60000
,,,-0.00084160000,11.00000,-7.60000
,,,-0.00084140000,11.00000,-7.60000
,,,-0.00084120000,11.00000,-7.60000
,,,-0.00084100000,11.00000,-7.60000
,,,-0.00084080000,11.00000,-7.60000
,,,-0.00084060000,11.00000,-7.60000
,,,-0.00084040000,11.00000,-7.60000
,,,-0.00084020000,11.00000,-7.60000
,,,-0.00084000000,11.00000,-7.60000
,,,-0.00083980000,11.00000,-7.60000
,,,-0.00083960000,10.80000,-7.60000
,,,-0.00083940000,11.00000,-7.60000
,,,-0.00083920000,11.00000,-7.60000
,,,-0.00083900000,11.00000,-7.60000
,,,-0.00083880000,11.00000,-7.60000
,,,-0.00083860000,11.00000,-7.60000
,,,-0.00083840000,11.00000,-7.60000
,,,-0.00083820006,11.00000,-7.60000
,,,-0.00083800006,11.00000,-7.60000
,,,-0.00083780006,10.80000,-7.60000
,,,-0.00083760006,11.00000,-7.60000
,,,-0.00083740006,11.00000,-7.60000
,,,-0.00083720000,11.00000,-7.60000
,,,-0.00083700000,11.00000,-7.60000
,,,-0.00083680000,11.00000,-7.60000
,,,-0.00083660000,11.00000,-7.60000
,,,-0.00083640000,11.00000,-7.60000
,,,-0.00083620000,11.00000,-7.60000
,,,-0.00083600000,11.00000,-7.60000
,,,-0.00083580000,11.00000,-7.60000
,,,-0.00083560000,11.00000,-7.60000
,,,-0.00083540000,11.00000,-7.60000
,,,-0.00083520000,11.00000,-7.60000
,,,-0.00083500000,11.00000,-7.60000
,,,-0.00083480000,11.00000,-7.60000
,,,-0.00083460000,11.00000,-7.60000
,,,-0.00083440000,11.00000,-7.60000
,,,-0.00083420000,11.00000,-7.60000
,,,-0.00083400000,11.00000,-7.60000
,,,-0.00083380000,11.00000,-7.60000
,,,-0.00083360000,11.00000,-7.60000
,,,-0.00083340000,11.00000,-7.60000
,,,-0.00083320000,11.00000,-7.60000
,,,-0.00083300000,11.00000,-7.60000
,,,-0.00083280000,11.00000,-7.60000
,,,-0.00083260000,11.00000,-7.60000
,,,-0.00083240000,11.00000,-7.60000
,,,-0.00083220000,11.00000,-7.60000
,,,-0.00083200000,11.00000,-7.60000
,,,-0.00083180000,11.00000,-7.60000
,,,-0.00083160000,11.00000,-7.60000
,,,-0.00083140000,11.00000,-7.60000
,,,-0.00083120000,11.00000,-7.60000
,,,-0.00083100000,11.00000,-7.60000
,,,-0.00083080000,11.00000,-7.60000
,,,-0.00083060006,11.00000,-7.60000
,,,-0.00083040006,11.00000,-7.60000
,,,-0.00083020006,11.00000,-7.60000
,,,-0.00083000006,11.00000,-7.60000
,,,-0.00082980006,11.00000,-7.60000
,,,-0.00082960000,10.80000,-7.60000
,,,-0.00082940000,11.00000,-7.60000
,,,-0.00082920000,11.00000,-7.60000
,,,-0.00082900000,11.00000,-7.60000
,,,-0.00082880000,11.00000,-7.60000
,,,-0.00082860000,10.80000,-7.60000
,,,-0.00082840000,11.00000,-7.60000
,,,-0.00082820000,11.00000,-7.60000
,,,-0.00082800000,10.80000,-7.60000
,,,-0.00082780000,11.00000,-7.60000
,,,-0.00082760000,11.20000,-7.60000
,,,-0.00082740000,11.00000,-7.60000
,,,-0.00082720000,11.00000,-7.60000
,,,-0.00082700000,11.00000,-7.60000
,,,-0.00082680000,11.00000,-7.60000
,,,-0.00082660000,11.00000,-7.60000
,,,-0.00082640000,11.00000,-7.60000
,,,-0.00082620000,11.00000,-7.60000
,,,-0.00082600000,11.00000,-7.60000
,,,-0.00082580000,11.00000,-7.60000
,,,-0.00082560000,11.00000,-7.60000
,,,-0.00082540000,10.80000,-7.60000
,,,-0.00082520000,11.00000,-7.60000
,,,-0.00082500000,11.00000,-7.60000
,,,-0.00082480000,11.00000,-7.60000
,,,-0.00082460000,10.80000,-7.60000
,,,-0.00082440000,11.00000,-7.60000
,,,-0.00082420000,11.00000,-7.60000
,,,-0.00082400000,11.00000,-7.60000
,,,-0.00082380000,11.00000,-7.60000
,,,-0.00082360000,11.00000,-7.60000
,,,-0.00082340000,11.00000,-7.60000
,,,-0.00082320000,11.00000,-7.60000
,,,-0.00082300006,11.00000,-7.60000
,,,-0.00082280006,11.00000,-7.60000
,,,-0.00082260006,11.00000,-7.60000
,,,-0.00082240006,11.00000,-7.60000
,,,-0.00082220006,11.00000,-7.60000
,,,-0.00082200000,11.00000,-7.60000
,,,-0.00082180000,11.00000,-7.60000
,,,-0.00082160000,11.00000,-7.60000
,,,-0.00082140000,11.00000,-7.60000
,,,-0.00082120000,11.00000,-7.60000
,,,-0.00082100000,11.00000,-7.60000
,,,-0.00082080000,11.00000,-7.60000
,,,-0.00082060000,11.00000,-7.60000
,,,-0.00082040000,11.00000,-7.60000
,,,-0.00082020000,11.00000,-7.60000
,,,-0.00082000000,11.00000,-7.60000
,,,-0.00081980000,10.80000,-7.60000
,,,-0.00081960000,11.00000,-7.60000
,,,-0.00081940000,11.00000,-7.60000
,,,-0.00081920000,11.00000,-7.60000
,,,-0.00081900000,11.00000,-7.60000
,,,-0.00081880000,11.00000,-7.60000
,,,-0.00081860000,11.00000,-7.60000
,,,-0.00081840000,11.00000,-7.60000
,,,-0.00081820000,11.00000,-7.60000
,,,-0.00081800000,11.00000,-7.60000
,,,-0.00081780000,11.00000,-7.60000
,,,-0.00081760000,11.00000,-7.60000
,,,-0.00081740000,11.00000,-7.60000
,,,-0.00081720000,11.00000,-7.60000
,,,-0.00081700000,11.00000,-7.60000
,,,-0.00081680000,11.00000,-7.60000
,,,-0.00081660000,11.00000,-7.60000
,,,-0.00081640000,11.00000,-7.60000
,,,-0.00081620000,11.00000,-7.60000
,,,-0.00081600000,11.00000,-7.60000
,,,-0.00081580000,11.00000,-7.60000
,,,-0.00081560000,11.00000,-7.60000
,,,-0.00081540000,11.00000,-7.60000
,,,-0.00081520006,11.00000,-7.60000
,,,-0.00081500006,11.20000,-7.60000
,,,-0.00081480006,11.00000,-7.60000
,,,-0.00081460006,11.00000,-7.60000
,,,-0.00081440000,11.00000,-7.60000
,,,-0.00081420000,11.00000,-7.60000
,,,-0.00081400000,11.00000,-7.60000
,,,-0.00081380000,11.20000,-7.60000
,,,-0.00081360000,11.00000,-7.60000
,,,-0.00081340000,11.00000,-7.60000
,,,-0.00081320000,11.00000,-7.60000
,,,-0.00081300000,11.00000,-7.60000
,,,-0.00081280000,11.00000,-7.60000
,,,-0.00081260000,11.00000,-7.60000
,,,-0.00081240000,11.00000,-7.60000
,,,-0.00081220000,11.00000,-7.60000
,,,-0.00081200000,11.00000,-7.60000
,,,-0.00081180000,11.00000,-7.60000
,,,-0.00081160000,11.00000,-7.60000
,,,-0.00081140000,11.00000,-7.60000
,,,-0.00081120000,11.20000,-7.60000
,,,-0.00081100000,11.00000,-7.60000
,,,-0.00081080000,11.00000,-7.60000
,,,-0.00081060000,11.00000,-7.60000
,,,-0.00081040000,11.00000,-7.60000
,,,-0.00081020000,11.00000,-7.60000
,,,-0.00081000000,11.00000,-7.60000
,,,-0.00080980000,11.00000,-7.60000
,,,-0.00080960000,11.20000,-7.60000
,,,-0.00080940000,11.00000,-7.60000
,,,-0.00080920000,11.00000,-7.60000
,,,-0.00080900000,11.20000,-7.60000
,,,-0.00080880000,11.00000,-7.60000
,,,-0.00080860000,11.00000,-7.60000
,,,-0.00080840000,11.00000,-7.60000
,,,-0.00080820000,11.00000,-7.60000
,,,-0.00080800000,11.00000,-7.60000
,,,-0.00080780000,11.00000,-7.60000
,,,-0.00080760006,11.00000,-7.60000
,,,-0.00080740006,11.00000,-7.60000
,,,-0.00080720006,11.00000,-7.60000
,,,-0.00080700006,11.00000,-7.60000
,,,-0.00080680006,11.00000,-7.60000
,,,-0.00080660000,11.00000,-7.60000
,,,-0.00080640000,11.00000,-7.60000
,,,-0.00080620000,11.00000,-7.60000
,,,-0.00080600000,11.00000,-7.60000
,,,-0.00080580000,11.00000,-7.60000
,,,-0.00080560000,11.00000,-7.60000
,,,-0.00080540000,11.00000,-7.60000
,,,-0.00080520000,11.00000,-7.60000
,,,-0.00080500000,11.00000,-7.60000
,,,-0.00080480000,11.00000,-7.60000
,,,-0.00080460000,11.00000,-7.60000
,,,-0.00080440000,11.00000,-7.60000
,,,-0.00080420000,11.00000,-7.60000
,,,-0.00080400000,11.00000,-7.80000
,,,-0.00080380000,11.20000,-7.60000
,,,-0.00080360000,11.20000,-7.60000
,,,-0.00080340000,11.00000,-7.80000
,,,-0.00080320000,11.20000,-7.60000
,,,-0.00080300000,11.20000,-7.60000
,,,-0.00080280000,11.00000,-7.60000
,,,-0.00080260000,11.00000,-7.60000
,,,-0.00080240000,11.00000,-7.60000
,,,-0.00080220000,11.20000,-7.60000
,,,-0.00080200000,11.00000,-7.60000
,,,-0.00080180000,11.00000,-7.60000
,,,-0.00080160000,11.00000,-7.60000
,,,-0.00080140000,11.00000,-7.60000
,,,-0.00080120000,11.00000,-7.60000
,,,-0.00080100000,11.00000,-7.60000
,,,-0.00080080000,11.00000,-7.60000
,,,-0.00080060000,11.00000,-7.60000
,,,-0.00080040000,11.00000,-7.60000
,,,-0.00080020000,11.00000,-7.60000
,,,-0.00080000006,11.20000,-7.60000
,,,-0.00079980006,11.00000,-7.60000
,,,-0.00079960006,11.00000,-7.60000
,,,-0.00079940006,11.20000,-7.60000
,,,-0.00079920006,11.20000,-7.60000
,,,-0.00079900000,11.00000,-7.60000
,,,-0.00079880000,11.00000,-7.60000
,,,-0.00079860000,11.00000,-7.60000
,,,-0.00079840000,11.20000,-7.60000
,,,-0.00079820000,11.00000,-7.60000
,,,-0.00079800000,11.00000,-7.60000
,,,-0.00079780000,11.00000,-7.60000
,,,-0.00079760000,11.00000,-7.60000
,,,-0.00079740000,11.20000,-7.60000
,,,-0.00079720000,11.00000,-7.60000
,,,-0.00079700000,11.00000,-7.60000
,,,-0.00079680000,11.00000,-7.60000
,,,-0.00079660000,11.20000,-7.60000
,,,-0.00079640000,11.20000,-7.60000
,,,-0.00079620000,11.00000,-7.60000
,,,-0.00079600000,11.00000,-7.60000
,,,-0.00079580000,11.00000,-7.60000
,,,-0.00079560000,11.00000,-7.60000
,,,-0.00079540000,11.00000,-7.80000
,,,-0.00079520000,11.00000,-7.60000
,,,-0.00079500000,11.20000,-7.60000
,,,-0.00079480000,11.20000,-7.60000
,,,-0.00079460000,11.00000,-7.60000
,,,-0.00079440000,11.20000,-7.60000
,,,-0.00079420000,11.20000,-7.60000
,,,-0.00079400000,11.20000,-7.60000
,,,-0.00079380000,11.00000,-7.60000
,,,-0.00079360000,11.00000,-7.60000
,,,-0.00079340000,11.20000,-7.60000
,,,-0.00079320000,11.20000,-7.60000
,,,-0.00079300000,11.20000,-7.60000
,,,-0.00079280000,11.20000,-7.60000
,,,-0.00079260000,11.20000,-7.60000
,,,-0.00079240006,11.00000,-7.60000
,,,-0.00079220006,11.20000,-7.60000
,,,-0.00079200006,11.00000,-7.60000
,,,-0.00079180006,11.00000,-7.60000
,,,-0.00079160006,11.20000,-7.60000
,,,-0.00079140000,11.00000,-7.60000
,,,-0.00079120000,11.20000,-7.60000
,,,-0.00079100000,11.00000,-7.80000
,,,-0.00079080000,11.00000,-7.60000
,,,-0.00079060000,11.00000,-7.60000
,,,-0.00079040000,11.00000,-7.60000
,,,-0.00079020000,11.20000,-7.60000
,,,-0.00079000000,11.20000,-7.60000
,,,-0.00078980000,11.20000,-7.60000
,,,-0.00078960000,11.20000,-7.60000
,,,-0.00078940000,11.20000,-7.60000
,,,-0.00078920000,11.00000,-7.60000
,,,-0.00078900000,11.20000,-7.60000
,,,-0.00078880000,11.00000,-7.60000
,,,-0.00078860000,11.00000,-7.80000
,,,-0.00078840000,11.00000,-7.60000
,,,-0.00078820000,11.20000,-7.60000
,,,-0.00078800000,11.00000,-7.60000
,,,-0.00078780000,11.20000,-7.60000
,,,-0.00078760000,11.00000,-7.60000
,,,-0.00078740000,11.00000,-7.60000
,,,-0.00078720000,11.20000,-7.60000
,,,-0.00078700000,11.00000,-7.60000
,,,-0.00078680000,11.20000,-7.60000
,,,-0.00078660000,11.00000,-7.80000
,,,-0.00078640000,11.20000,-7.60000
,,,-0.00078620000,11.00000,-7.60000
,,,-0.00078600000,11.20000,-7.60000
,,,-0.00078580000,11.00000,-7.60000
,,,-0.00078560000,11.00000,-7.60000
,,,-0.00078540000,11.00000,-7.60000
,,,-0.00078520000,11.20000,-7.60000
,,,-0.00078500000,11.20000,-7.60000
,,,-0.00078480000,11.00000,-7.60000
,,,-0.00078460006,11.00000,-7.60000
,,,-0.00078440006,11.00000,-7.60000
,,,-0.00078420006,11.00000,-7.60000
,,,-0.00078400006,11.20000,-7.60000
,,,-0.00078380000,11.00000,-7.60000
,,,-0.00078360000,11.20000,-7.60000
,,,-0.00078340000,11.20000,-7.60000
,,,-0.00078320000,11.20000,-7.60000
,,,-0.00078300000,11.00000,-7.60000
,,,-0.00078280000,11.00000,-7.60000
,,,-0.00078260000,11.20000,-7.60000
,,,-0.00078240000,11.00000,-7.60000
,,,-0.00078220000,11.00000,-7.60000
,,,-0.00078200000,11.00000,-7.60000
,,,-0.00078180000,10.80000,-7.60000
,,,-0.00078160000,11.00000,-7.60000
,,,-0.00078140000,11.20000,-7.60000
,,,-0.00078120000,11.00000,-7.60000
,,,-0.00078100000,11.20000,-7.60000
,,,-0.00078080000,11.00000,-7.60000
,,,-0.00078060000,11.00000,-7.60000
,,,-0.00078040000,11.00000,-7.60000
,,,-0.00078020000,11.00000,-7.60000
,,,-0.00078000000,11.00000,-7.60000
,,,-0.00077980000,11.00000,-7.60000
,,,-0.00077960000,11.20000,-7.60000
,,,-0.00077940000,11.00000,-7.60000
,,,-0.00077920000,11.20000,-7.60000
,,,-0.00077900000,11.00000,-7.60000
,,,-0.00077880000,11.20000,-7.80000
,,,-0.00077860000,11.00000,-7.60000
,,,-0.00077840000,11.00000,-7.60000
,,,-0.00077820000,11.00000,-7.60000
,,,-0.00077800000,11.00000,-7.80000
,,,-0.00077780000,11.00000,-7.60000
,,,-0.00077760000,11.00000,-7.60000
,,,-0.00077740000,11.00000,-7.60000
,,,-0.00077720000,11.20000,-7.60000
,,,-0.00077700006,11.20000,-7.60000
,,,-0.00077680006,11.00000,-7.60000
,,,-0.00077660006,11.20000,-7.60000
